Index,Units,Date,Month,Year,Day
1871,15123,2/16/2009,2,2009,Monday
1872,14312,2/15/2009,2,2009,Sunday
1873,14570,2/14/2009,2,2009,Saturday
1874,14889,2/13/2009,2,2009,Friday
1875,13568,2/12/2009,2,2009,Thursday
1876,13484,2/11/2009,2,2009,Wednesday
1877,14593,2/10/2009,2,2009,Tuesday
1878,14510,2/9/2009,2,2009,Monday
1879,13406,2/8/2009,2,2009,Sunday
1880,15811,2/7/2009,2,2009,Saturday
1881,19278,2/6/2009,2,2009,Friday
1882,20305,2/5/2009,2,2009,Thursday
1883,18952,2/4/2009,2,2009,Wednesday
1884,17264,2/3/2009,2,2009,Tuesday
1885,15255,2/2/2009,2,2009,Monday
1886,16657,2/1/2009,2,2009,Sunday
1887,18174,1/31/2009,1,2009,Saturday
1888,17455,1/30/2009,1,2009,Friday
1889,17241,1/29/2009,1,2009,Thursday
1890,17284,1/28/2009,1,2009,Wednesday
1891,17549,1/27/2009,1,2009,Tuesday
1892,17430,1/26/2009,1,2009,Monday
1893,17677,1/25/2009,1,2009,Sunday
1894,15185,1/24/2009,1,2009,Saturday
1895,17222,1/23/2009,1,2009,Friday
1896,19229,1/22/2009,1,2009,Thursday
1897,20180,1/21/2009,1,2009,Wednesday
1898,18964,1/20/2009,1,2009,Tuesday
1899,17279,1/19/2009,1,2009,Monday
1900,17113,1/18/2009,1,2009,Sunday
1901,21738,1/17/2009,1,2009,Saturday
1902,21705,1/16/2009,1,2009,Friday
1903,18252,1/15/2009,1,2009,Thursday
1904,18325,1/14/2009,1,2009,Wednesday
1905,17176,1/13/2009,1,2009,Tuesday
1906,16530,1/12/2009,1,2009,Monday
1907,14985,1/11/2009,1,2009,Sunday
1908,16344,1/10/2009,1,2009,Saturday
1909,17646,1/9/2009,1,2009,Friday
1910,17176,1/8/2009,1,2009,Thursday
1911,15863,1/7/2009,1,2009,Wednesday
1912,15652,1/6/2009,1,2009,Tuesday
1913,13921,1/5/2009,1,2009,Monday
1914,14514,1/4/2009,1,2009,Sunday
1915,15543,1/3/2009,1,2009,Saturday
1916,15155,1/2/2009,1,2009,Friday
1917,16744,1/1/2009,1,2009,Thursday
1918,14695,12/31/2010,12,2010,Friday
1919,16188,12/30/2010,12,2010,Thursday
1920,17623,12/29/2010,12,2010,Wednesday
1921,18371,12/28/2010,12,2010,Tuesday
1922,17307,12/27/2010,12,2010,Monday
1923,15657,12/26/2010,12,2010,Sunday
1924,15356,12/25/2010,12,2010,Saturday
1925,16294,12/24/2010,12,2010,Friday
1926,16938,12/23/2010,12,2010,Thursday
1927,16665,12/22/2010,12,2010,Wednesday
1928,17807,12/21/2010,12,2010,Tuesday
1929,17848,12/20/2010,12,2010,Monday
1930,17347,12/19/2010,12,2010,Sunday
1931,17532,12/18/2010,12,2010,Saturday
1932,17585,12/17/2010,12,2010,Friday
1933,19236,12/16/2010,12,2010,Thursday
1934,19843,12/15/2010,12,2010,Wednesday
1935,20143,12/14/2010,12,2010,Tuesday
1936,17771,12/13/2010,12,2010,Monday
1937,14683,12/12/2010,12,2010,Sunday
1938,16535,12/11/2010,12,2010,Saturday
1939,17373,12/10/2010,12,2010,Friday
1940,18528,12/9/2010,12,2010,Thursday
1941,18437,12/8/2010,12,2010,Wednesday
1942,18837,12/7/2010,12,2010,Tuesday
1943,16770,12/6/2010,12,2010,Monday
1944,15934,12/5/2010,12,2010,Sunday
1945,16074,12/4/2010,12,2010,Saturday
1946,16126,12/3/2010,12,2010,Friday
1947,16951,12/2/2010,12,2010,Thursday
1948,14126,12/1/2010,12,2010,Wednesday
1949,14292,11/30/2010,11,2010,Tuesday
1950,15278,11/29/2010,11,2010,Monday
1951,14970,11/28/2010,11,2010,Sunday
1952,14738,11/27/2010,11,2010,Saturday
1953,11887,11/26/2010,11,2010,Friday
1954,13863,11/25/2010,11,2010,Thursday
1955,14258,11/24/2010,11,2010,Wednesday
1956,12847,11/23/2010,11,2010,Tuesday
1957,12585,11/22/2010,11,2010,Monday
1958,13271,11/21/2010,11,2010,Sunday
1959,14425,11/20/2010,11,2010,Saturday
1960,14609,11/19/2010,11,2010,Friday
1961,14737,11/18/2010,11,2010,Thursday
1962,13810,11/17/2010,11,2010,Wednesday
1963,13708,11/16/2010,11,2010,Tuesday
1964,13195,11/15/2010,11,2010,Monday
1965,12285,11/14/2010,11,2010,Sunday
1966,13322,11/13/2010,11,2010,Saturday
1967,13610,11/12/2010,11,2010,Friday
1968,13562,11/11/2010,11,2010,Thursday
1969,13444,11/10/2010,11,2010,Wednesday
1970,13492,11/9/2010,11,2010,Tuesday
1971,14078,11/8/2010,11,2010,Monday
1972,14739,11/7/2010,11,2010,Sunday
1973,14333,11/6/2010,11,2010,Saturday
1974,13933,11/5/2010,11,2010,Friday
1975,13493,11/4/2010,11,2010,Thursday
1976,13942,11/3/2010,11,2010,Wednesday
1977,13978,11/2/2010,11,2010,Tuesday
1978,12648,11/1/2010,11,2010,Monday
1979,12201,10/31/2010,10,2010,Sunday
1980,13426,10/30/2010,10,2010,Saturday
1981,13005,10/29/2010,10,2010,Friday
1982,12442,10/28/2010,10,2010,Thursday
1983,12290,10/27/2010,10,2010,Wednesday
1984,12391,10/26/2010,10,2010,Tuesday
1985,11612,10/25/2010,10,2010,Monday
1986,11332,10/24/2010,10,2010,Sunday
1987,12793,10/23/2010,10,2010,Saturday
1988,12957,10/22/2010,10,2010,Friday
1989,12624,10/21/2010,10,2010,Thursday
1990,12707,10/20/2010,10,2010,Wednesday
1991,12482,10/19/2010,10,2010,Tuesday
1992,11587,10/18/2010,10,2010,Monday
1993,11656,10/17/2010,10,2010,Sunday
1994,12440,10/16/2010,10,2010,Saturday
1995,12577,10/15/2010,10,2010,Friday
1996,12269,10/14/2010,10,2010,Thursday
1997,12215,10/13/2010,10,2010,Wednesday
1998,12207,10/12/2010,10,2010,Tuesday
1999,11796,10/11/2010,10,2010,Monday
2000,11050,10/10/2010,10,2010,Sunday
2001,11889,10/9/2010,10,2010,Saturday
2002,12009,10/8/2010,10,2010,Friday
2003,12380,10/7/2010,10,2010,Thursday
2004,12776,10/6/2010,10,2010,Wednesday
2005,12390,10/5/2010,10,2010,Tuesday
2006,11878,10/4/2010,10,2010,Monday
2007,11175,10/3/2010,10,2010,Sunday
2008,11676,10/2/2010,10,2010,Saturday
2009,12315,10/1/2010,10,2010,Friday
2010,12178,9/30/2010,9,2010,Thursday
2011,12137,9/29/2010,9,2010,Wednesday
2012,12328,9/28/2010,9,2010,Tuesday
2013,11476,9/27/2010,9,2010,Monday
2014,11528,9/26/2010,9,2010,Sunday
2015,13581,9/25/2010,9,2010,Saturday
2016,14821,9/24/2010,9,2010,Friday
2017,13574,9/23/2010,9,2010,Thursday
2018,14048,9/22/2010,9,2010,Wednesday
2019,12974,9/21/2010,9,2010,Tuesday
2020,12406,9/20/2010,9,2010,Monday
2021,11863,9/19/2010,9,2010,Sunday
2022,12087,9/18/2010,9,2010,Saturday
2023,12786,9/17/2010,9,2010,Friday
2024,13130,9/16/2010,9,2010,Thursday
2025,12789,9/15/2010,9,2010,Wednesday
2026,13069,9/14/2010,9,2010,Tuesday
2027,11907,9/13/2010,9,2010,Monday
2028,11956,9/12/2010,9,2010,Sunday
2029,12322,9/11/2010,9,2010,Saturday
2030,12479,9/10/2010,9,2010,Friday
2031,12473,9/9/2010,9,2010,Thursday
2032,13930,9/8/2010,9,2010,Wednesday
2033,12487,9/7/2010,9,2010,Tuesday
2034,11001,9/6/2010,9,2010,Monday
2035,11108,9/5/2010,9,2010,Sunday
2036,12600,9/4/2010,9,2010,Saturday
2037,15175,9/3/2010,9,2010,Friday
2038,15370,9/2/2010,9,2010,Thursday
2039,15610,9/1/2010,9,2010,Wednesday
2040,15710,8/31/2010,8,2010,Tuesday
2041,14789,8/30/2010,8,2010,Monday
2042,13011,8/29/2010,8,2010,Sunday
2043,12996,8/28/2010,8,2010,Saturday
2044,13142,8/27/2010,8,2010,Friday
2045,13692,8/26/2010,8,2010,Thursday
2046,13824,8/25/2010,8,2010,Wednesday
2047,14031,8/24/2010,8,2010,Tuesday
2048,13912,8/23/2010,8,2010,Monday
2049,14053,8/22/2010,8,2010,Sunday
2050,15507,8/21/2010,8,2010,Saturday
2051,15188,8/20/2010,8,2010,Friday
2052,14768,8/19/2010,8,2010,Thursday
2053,14832,8/18/2010,8,2010,Wednesday
2054,14861,8/17/2010,8,2010,Tuesday
2055,15562,8/16/2010,8,2010,Monday
2056,15040,8/15/2010,8,2010,Sunday
2057,16563,8/14/2010,8,2010,Saturday
2058,16845,8/13/2010,8,2010,Friday
2059,16519,8/12/2010,8,2010,Thursday
2060,17524,8/11/2010,8,2010,Wednesday
2061,16507,8/10/2010,8,2010,Tuesday
2062,14603,8/9/2010,8,2010,Monday
2063,13405,8/8/2010,8,2010,Sunday
2064,13908,8/7/2010,8,2010,Saturday
2065,15356,8/6/2010,8,2010,Friday
2066,15769,8/5/2010,8,2010,Thursday
2067,16593,8/4/2010,8,2010,Wednesday
2068,16105,8/3/2010,8,2010,Tuesday
2069,14639,8/2/2010,8,2010,Monday
2070,13114,8/1/2010,8,2010,Sunday
2071,14346,7/31/2010,7,2010,Saturday
2072,14981,7/30/2010,7,2010,Friday
2073,16599,7/29/2010,7,2010,Thursday
2074,15895,7/28/2010,7,2010,Wednesday
2075,15285,7/27/2010,7,2010,Tuesday
2076,14987,7/26/2010,7,2010,Monday
2077,16334,7/25/2010,7,2010,Sunday
2078,17482,7/24/2010,7,2010,Saturday
2079,16985,7/23/2010,7,2010,Friday
2080,16123,7/22/2010,7,2010,Thursday
2081,15905,7/21/2010,7,2010,Wednesday
2082,16141,7/20/2010,7,2010,Tuesday
2083,14933,7/19/2010,7,2010,Monday
2084,14940,7/18/2010,7,2010,Sunday
2085,15668,7/17/2010,7,2010,Saturday
2086,16397,7/16/2010,7,2010,Friday
2087,15743,7/15/2010,7,2010,Thursday
2088,14608,7/14/2010,7,2010,Wednesday
2089,15187,7/13/2010,7,2010,Tuesday
2090,14889,7/12/2010,7,2010,Monday
2091,13940,7/11/2010,7,2010,Sunday
2092,14461,7/10/2010,7,2010,Saturday
2093,16284,7/9/2010,7,2010,Friday
2094,16650,7/8/2010,7,2010,Thursday
2095,16364,7/7/2010,7,2010,Wednesday
2096,15832,7/6/2010,7,2010,Tuesday
2097,14630,7/5/2010,7,2010,Monday
2098,13011,7/4/2010,7,2010,Sunday
2099,12521,7/3/2010,7,2010,Saturday
2100,12889,7/2/2010,7,2010,Friday
2101,13272,7/1/2010,7,2010,Thursday
2102,13834,6/30/2010,6,2010,Wednesday
2103,14924,6/29/2010,6,2010,Tuesday
2104,14941,6/28/2010,6,2010,Monday
2105,15309,6/27/2010,6,2010,Sunday
2106,14793,6/26/2010,6,2010,Saturday
2107,15051,6/25/2010,6,2010,Friday
2108,16179,6/24/2010,6,2010,Thursday
2109,16134,6/23/2010,6,2010,Wednesday
2110,15265,6/22/2010,6,2010,Tuesday
2111,14587,6/21/2010,6,2010,Monday
2112,14360,6/20/2010,6,2010,Sunday
2113,14377,6/19/2010,6,2010,Saturday
2114,14362,6/18/2010,6,2010,Friday
2115,14506,6/17/2010,6,2010,Thursday
2116,15476,6/16/2010,6,2010,Wednesday
2117,15341,6/15/2010,6,2010,Tuesday
2118,14107,6/14/2010,6,2010,Monday
2119,13907,6/13/2010,6,2010,Sunday
2120,14249,6/12/2010,6,2010,Saturday
2121,13847,6/11/2010,6,2010,Friday
2122,13475,6/10/2010,6,2010,Thursday
2123,12952,6/9/2010,6,2010,Wednesday
2124,12724,6/8/2010,6,2010,Tuesday
2125,12396,6/7/2010,6,2010,Monday
2126,13920,6/6/2010,6,2010,Sunday
2127,14162,6/5/2010,6,2010,Saturday
2128,14244,6/4/2010,6,2010,Friday
2129,13902,6/3/2010,6,2010,Thursday
2130,13958,6/2/2010,6,2010,Wednesday
2131,13076,6/1/2010,6,2010,Tuesday
2132,13555,5/31/2010,5,2010,Monday
2133,12884,5/30/2010,5,2010,Sunday
2134,13217,5/29/2010,5,2010,Saturday
2135,14295,5/28/2010,5,2010,Friday
2136,14336,5/27/2010,5,2010,Thursday
2137,14077,5/26/2010,5,2010,Wednesday
2138,13651,5/25/2010,5,2010,Tuesday
2139,12912,5/24/2010,5,2010,Monday
2140,11649,5/23/2010,5,2010,Sunday
2141,12130,5/22/2010,5,2010,Saturday
2142,12513,5/21/2010,5,2010,Friday
2143,12209,5/20/2010,5,2010,Thursday
2144,12138,5/19/2010,5,2010,Wednesday
2145,12271,5/18/2010,5,2010,Tuesday
2146,11577,5/17/2010,5,2010,Monday
2147,11545,5/16/2010,5,2010,Sunday
2148,12188,5/15/2010,5,2010,Saturday
2149,13061,5/14/2010,5,2010,Friday
2150,12523,5/13/2010,5,2010,Thursday
2151,12529,5/12/2010,5,2010,Wednesday
2152,12315,5/11/2010,5,2010,Tuesday
2153,12131,5/10/2010,5,2010,Monday
2154,11539,5/9/2010,5,2010,Sunday
2155,12757,5/8/2010,5,2010,Saturday
2156,12254,5/7/2010,5,2010,Friday
2157,12581,5/6/2010,5,2010,Thursday
2158,12251,5/5/2010,5,2010,Wednesday
2159,12112,5/4/2010,5,2010,Tuesday
2160,12324,5/3/2010,5,2010,Monday
2161,11665,5/2/2010,5,2010,Sunday
2162,12210,5/1/2010,5,2010,Saturday
2163,12167,4/30/2010,4,2010,Friday
2164,12763,4/29/2010,4,2010,Thursday
2165,13303,4/28/2010,4,2010,Wednesday
2166,12501,4/27/2010,4,2010,Tuesday
2167,11658,4/26/2010,4,2010,Monday
2168,11303,4/25/2010,4,2010,Sunday
2169,11741,4/24/2010,4,2010,Saturday
2170,11861,4/23/2010,4,2010,Friday
2171,12025,4/22/2010,4,2010,Thursday
2172,11911,4/21/2010,4,2010,Wednesday
2173,12099,4/20/2010,4,2010,Tuesday
2174,11879,4/19/2010,4,2010,Monday
2175,11732,4/18/2010,4,2010,Sunday
2176,11668,4/17/2010,4,2010,Saturday
2177,12255,4/16/2010,4,2010,Friday
2178,12108,4/15/2010,4,2010,Thursday
2179,12181,4/14/2010,4,2010,Wednesday
2180,12068,4/13/2010,4,2010,Tuesday
2181,11570,4/12/2010,4,2010,Monday
2182,11603,4/11/2010,4,2010,Sunday
2183,13038,4/10/2010,4,2010,Saturday
2184,12746,4/9/2010,4,2010,Friday
2185,12646,4/8/2010,4,2010,Thursday
2186,12622,4/7/2010,4,2010,Wednesday
2187,12387,4/6/2010,4,2010,Tuesday
2188,10919,4/5/2010,4,2010,Monday
2189,10882,4/4/2010,4,2010,Sunday
2190,11239,4/3/2010,4,2010,Saturday
2191,11659,4/2/2010,4,2010,Friday
2192,12381,4/1/2010,4,2010,Thursday
2193,13547,3/31/2010,3,2010,Wednesday
2194,13782,3/30/2010,3,2010,Tuesday
2195,12874,3/29/2010,3,2010,Monday
2196,12681,3/28/2010,3,2010,Sunday
2197,14833,3/27/2010,3,2010,Saturday
2198,14016,3/26/2010,3,2010,Friday
2199,12949,3/25/2010,3,2010,Thursday
2200,14207,3/24/2010,3,2010,Wednesday
2201,14092,3/23/2010,3,2010,Tuesday
2202,12100,3/22/2010,3,2010,Monday
2203,11743,3/21/2010,3,2010,Sunday
2204,12413,3/20/2010,3,2010,Saturday
2205,12981,3/19/2010,3,2010,Friday
2206,13073,3/18/2010,3,2010,Thursday
2207,13968,3/17/2010,3,2010,Wednesday
2208,14296,3/16/2010,3,2010,Tuesday
2209,13363,3/15/2010,3,2010,Monday
2210,13023,3/14/2010,3,2010,Sunday
2211,12570,3/13/2010,3,2010,Saturday
2212,12692,3/12/2010,3,2010,Friday
2213,13148,3/11/2010,3,2010,Thursday
2214,13144,3/10/2010,3,2010,Wednesday
2215,14231,3/9/2010,3,2010,Tuesday
2216,14400,3/8/2010,3,2010,Monday
2217,14964,3/7/2010,3,2010,Sunday
2218,15990,3/6/2010,3,2010,Saturday
2219,16505,3/5/2010,3,2010,Friday
2220,16301,3/4/2010,3,2010,Thursday
2221,16567,3/3/2010,3,2010,Wednesday
2222,16002,3/2/2010,3,2010,Tuesday
2223,15529,3/1/2010,3,2010,Monday
2224,15703,2/28/2010,2,2010,Sunday
2225,16849,2/27/2010,2,2010,Saturday
2226,17712,2/26/2010,2,2010,Friday
2227,17004,2/25/2010,2,2010,Thursday
2228,15832,2/24/2010,2,2010,Wednesday
2229,15214,2/23/2010,2,2010,Tuesday
2230,14667,2/22/2010,2,2010,Monday
2231,15021,2/21/2010,2,2010,Sunday
2232,16411,2/20/2010,2,2010,Saturday
2233,16801,2/19/2010,2,2010,Friday
2234,17175,2/18/2010,2,2010,Thursday
2235,17654,2/17/2010,2,2010,Wednesday
2236,18010,2/16/2010,2,2010,Tuesday
2237,16444,2/15/2010,2,2010,Monday
2238,16927,2/14/2010,2,2010,Sunday
2239,16845,2/13/2010,2,2010,Saturday
2240,17726,2/12/2010,2,2010,Friday
2241,17934,2/11/2010,2,2010,Thursday
2242,17706,2/10/2010,2,2010,Wednesday
2243,17183,2/9/2010,2,2010,Tuesday
2244,17059,2/8/2010,2,2010,Monday
2245,16370,2/7/2010,2,2010,Sunday
2246,15942,2/6/2010,2,2010,Saturday
2247,16041,2/5/2010,2,2010,Friday
2248,16253,2/4/2010,2,2010,Thursday
2249,16051,2/3/2010,2,2010,Wednesday
2250,16725,2/2/2010,2,2010,Tuesday
2251,17310,2/1/2010,2,2010,Monday
2252,17641,1/31/2010,1,2010,Sunday
2253,17975,1/30/2010,1,2010,Saturday
2254,17661,1/29/2010,1,2010,Friday
2255,16591,1/28/2010,1,2010,Thursday
2256,17339,1/27/2010,1,2010,Wednesday
2257,16300,1/26/2010,1,2010,Tuesday
2258,13294,1/25/2010,1,2010,Monday
2259,13913,1/24/2010,1,2010,Sunday
2260,14492,1/23/2010,1,2010,Saturday
2261,15746,1/22/2010,1,2010,Friday
2262,15515,1/21/2010,1,2010,Thursday
2263,15019,1/20/2010,1,2010,Wednesday
2264,15745,1/19/2010,1,2010,Tuesday
2265,14610,1/18/2010,1,2010,Monday
2266,14303,1/17/2010,1,2010,Sunday
2267,15233,1/16/2010,1,2010,Saturday
2268,16382,1/15/2010,1,2010,Friday
2269,17766,1/14/2010,1,2010,Thursday
2270,18076,1/13/2010,1,2010,Wednesday
2271,17698,1/12/2010,1,2010,Tuesday
2272,19232,1/11/2010,1,2010,Monday
2273,18055,1/10/2010,1,2010,Sunday
2274,18663,1/9/2010,1,2010,Saturday
2275,18166,1/8/2010,1,2010,Friday
2276,18483,1/7/2010,1,2010,Thursday
2277,18594,1/6/2010,1,2010,Wednesday
2278,18704,1/5/2010,1,2010,Tuesday
2279,18592,1/4/2010,1,2010,Monday
2280,18485,1/3/2010,1,2010,Sunday
2281,17121,1/2/2010,1,2010,Saturday
2282,14585,1/1/2010,1,2010,Friday
2283,13096,12/31/2011,12,2011,Saturday
2284,14779,12/30/2011,12,2011,Friday
2285,15883,12/29/2011,12,2011,Thursday
2286,14991,12/28/2011,12,2011,Wednesday
2287,13822,12/27/2011,12,2011,Tuesday
2288,13111,12/26/2011,12,2011,Monday
2289,14281,12/25/2011,12,2011,Sunday
2290,14122,12/24/2011,12,2011,Saturday
2291,13768,12/23/2011,12,2011,Friday
2292,13755,12/22/2011,12,2011,Thursday
2293,14265,12/21/2011,12,2011,Wednesday
2294,14720,12/20/2011,12,2011,Tuesday
2295,15740,12/19/2011,12,2011,Monday
2296,15530,12/18/2011,12,2011,Sunday
2297,15056,12/17/2011,12,2011,Saturday
2298,14218,12/16/2011,12,2011,Friday
2299,14311,12/15/2011,12,2011,Thursday
2300,14667,12/14/2011,12,2011,Wednesday
2301,15880,12/13/2011,12,2011,Tuesday
2302,16409,12/12/2011,12,2011,Monday
2303,16560,12/11/2011,12,2011,Sunday
2304,15706,12/10/2011,12,2011,Saturday
2305,16479,12/9/2011,12,2011,Friday
2306,16121,12/8/2011,12,2011,Thursday
2307,14366,12/7/2011,12,2011,Wednesday
2308,14149,12/6/2011,12,2011,Tuesday
2309,13475,12/5/2011,12,2011,Monday
2310,14204,12/4/2011,12,2011,Sunday
2311,15489,12/3/2011,12,2011,Saturday
2312,16004,12/2/2011,12,2011,Friday
2313,16089,12/1/2011,12,2011,Thursday
2314,15182,11/30/2011,11,2011,Wednesday
2315,13648,11/29/2011,11,2011,Tuesday
2316,12472,11/28/2011,11,2011,Monday
2317,12234,11/27/2011,11,2011,Sunday
2318,12678,11/26/2011,11,2011,Saturday
2319,12898,11/25/2011,11,2011,Friday
2320,13652,11/24/2011,11,2011,Thursday
2321,13018,11/23/2011,11,2011,Wednesday
2322,13190,11/22/2011,11,2011,Tuesday
2323,12576,11/21/2011,11,2011,Monday
2324,12768,11/20/2011,11,2011,Sunday
2325,14760,11/19/2011,11,2011,Saturday
2326,15982,11/18/2011,11,2011,Friday
2327,13803,11/17/2011,11,2011,Thursday
2328,12635,11/16/2011,11,2011,Wednesday
2329,12537,11/15/2011,11,2011,Tuesday
2330,12287,11/14/2011,11,2011,Monday
2331,12771,11/13/2011,11,2011,Sunday
2332,14904,11/12/2011,11,2011,Saturday
2333,14807,11/11/2011,11,2011,Friday
2334,13201,11/10/2011,11,2011,Thursday
2335,13055,11/9/2011,11,2011,Wednesday
2336,13294,11/8/2011,11,2011,Tuesday
2337,13134,11/7/2011,11,2011,Monday
2338,13506,11/6/2011,11,2011,Sunday
2339,13700,11/5/2011,11,2011,Saturday
2340,13200,11/4/2011,11,2011,Friday
2341,13231,11/3/2011,11,2011,Thursday
2342,13772,11/2/2011,11,2011,Wednesday
2343,14356,11/1/2011,11,2011,Tuesday
2344,13565,10/31/2011,10,2011,Monday
2345,13870,10/30/2011,10,2011,Sunday
2346,14036,10/29/2011,10,2011,Saturday
2347,13600,10/28/2011,10,2011,Friday
2348,12544,10/27/2011,10,2011,Thursday
2349,12813,10/26/2011,10,2011,Wednesday
2350,12955,10/25/2011,10,2011,Tuesday
2351,12354,10/24/2011,10,2011,Monday
2352,12589,10/23/2011,10,2011,Sunday
2353,13335,10/22/2011,10,2011,Saturday
2354,13852,10/21/2011,10,2011,Friday
2355,13112,10/20/2011,10,2011,Thursday
2356,12603,10/19/2011,10,2011,Wednesday
2357,12279,10/18/2011,10,2011,Tuesday
2358,11717,10/17/2011,10,2011,Monday
2359,11768,10/16/2011,10,2011,Sunday
2360,12203,10/15/2011,10,2011,Saturday
2361,12581,10/14/2011,10,2011,Friday
2362,12404,10/13/2011,10,2011,Thursday
2363,12539,10/12/2011,10,2011,Wednesday
2364,12511,10/11/2011,10,2011,Tuesday
2365,11922,10/10/2011,10,2011,Monday
2366,11531,10/9/2011,10,2011,Sunday
2367,12108,10/8/2011,10,2011,Saturday
2368,12282,10/7/2011,10,2011,Friday
2369,12124,10/6/2011,10,2011,Thursday
2370,12431,10/5/2011,10,2011,Wednesday
2371,12677,10/4/2011,10,2011,Tuesday
2372,12294,10/3/2011,10,2011,Monday
2373,12247,10/2/2011,10,2011,Sunday
2374,12323,10/1/2011,10,2011,Saturday
2375,12643,9/30/2011,9,2011,Friday
2376,12577,9/29/2011,9,2011,Thursday
2377,12523,9/28/2011,9,2011,Wednesday
2378,12650,9/27/2011,9,2011,Tuesday
2379,12376,9/26/2011,9,2011,Monday
2380,11573,9/25/2011,9,2011,Sunday
2381,12133,9/24/2011,9,2011,Saturday
2382,12999,9/23/2011,9,2011,Friday
2383,12883,9/22/2011,9,2011,Thursday
2384,12792,9/21/2011,9,2011,Wednesday
2385,12754,9/20/2011,9,2011,Tuesday
2386,11881,9/19/2011,9,2011,Monday
2387,11325,9/18/2011,9,2011,Sunday
2388,11924,9/17/2011,9,2011,Saturday
2389,12215,9/16/2011,9,2011,Friday
2390,12993,9/15/2011,9,2011,Thursday
2391,13556,9/14/2011,9,2011,Wednesday
2392,13460,9/13/2011,9,2011,Tuesday
2393,12455,9/12/2011,9,2011,Monday
2394,12063,9/11/2011,9,2011,Sunday
2395,12390,9/10/2011,9,2011,Saturday
2396,12828,9/9/2011,9,2011,Friday
2397,12647,9/8/2011,9,2011,Thursday
2398,12571,9/7/2011,9,2011,Wednesday
2399,12000,9/6/2011,9,2011,Tuesday
2400,12764,9/5/2011,9,2011,Monday
2401,14777,9/4/2011,9,2011,Sunday
2402,15941,9/3/2011,9,2011,Saturday
2403,16012,9/2/2011,9,2011,Friday
2404,14606,9/1/2011,9,2011,Thursday
2405,13318,8/31/2011,8,2011,Wednesday
2406,13036,8/30/2011,8,2011,Tuesday
2407,12740,8/29/2011,8,2011,Monday
2408,12935,8/28/2011,8,2011,Sunday
2409,13702,8/27/2011,8,2011,Saturday
2410,14497,8/26/2011,8,2011,Friday
2411,15972,8/25/2011,8,2011,Thursday
2412,13899,8/24/2011,8,2011,Wednesday
2413,13452,8/23/2011,8,2011,Tuesday
2414,13776,8/22/2011,8,2011,Monday
2415,14254,8/21/2011,8,2011,Sunday
2416,14445,8/20/2011,8,2011,Saturday
2417,15119,8/19/2011,8,2011,Friday
2418,14435,8/18/2011,8,2011,Thursday
2419,14123,8/17/2011,8,2011,Wednesday
2420,13846,8/16/2011,8,2011,Tuesday
2421,13122,8/15/2011,8,2011,Monday
2422,13988,8/14/2011,8,2011,Sunday
2423,13795,8/13/2011,8,2011,Saturday
2424,13971,8/12/2011,8,2011,Friday
2425,14306,8/11/2011,8,2011,Thursday
2426,15029,8/10/2011,8,2011,Wednesday
2427,15982,8/9/2011,8,2011,Tuesday
2428,15129,8/8/2011,8,2011,Monday
2429,15581,8/7/2011,8,2011,Sunday
2430,16259,8/6/2011,8,2011,Saturday
2431,16109,8/5/2011,8,2011,Friday
2432,15622,8/4/2011,8,2011,Thursday
2433,16937,8/3/2011,8,2011,Wednesday
2434,16288,8/2/2011,8,2011,Tuesday
2435,15656,8/1/2011,8,2011,Monday
2436,15278,7/31/2011,7,2011,Sunday
2437,16234,7/30/2011,7,2011,Saturday
2438,17670,7/29/2011,7,2011,Friday
2439,16835,7/28/2011,7,2011,Thursday
2440,16115,7/27/2011,7,2011,Wednesday
2441,16283,7/26/2011,7,2011,Tuesday
2442,15656,7/25/2011,7,2011,Monday
2443,15922,7/24/2011,7,2011,Sunday
2444,16422,7/23/2011,7,2011,Saturday
2445,19012,7/22/2011,7,2011,Friday
2446,17906,7/21/2011,7,2011,Thursday
2447,17115,7/20/2011,7,2011,Wednesday
2448,16961,7/19/2011,7,2011,Tuesday
2449,15605,7/18/2011,7,2011,Monday
2450,14316,7/17/2011,7,2011,Sunday
2451,14562,7/16/2011,7,2011,Saturday
2452,14352,7/15/2011,7,2011,Friday
2453,14664,7/14/2011,7,2011,Thursday
2454,16543,7/13/2011,7,2011,Wednesday
2455,15445,7/12/2011,7,2011,Tuesday
2456,15751,7/11/2011,7,2011,Monday
2457,14203,7/10/2011,7,2011,Sunday
2458,14100,7/9/2011,7,2011,Saturday
2459,15535,7/8/2011,7,2011,Friday
2460,15512,7/7/2011,7,2011,Thursday
2461,15067,7/6/2011,7,2011,Wednesday
2462,13351,7/5/2011,7,2011,Tuesday
2463,14243,7/4/2011,7,2011,Monday
2464,14230,7/3/2011,7,2011,Sunday
2465,14163,7/2/2011,7,2011,Saturday
2466,14447,7/1/2011,7,2011,Friday
2467,13890,6/30/2011,6,2011,Thursday
2468,14215,6/29/2011,6,2011,Wednesday
2469,14788,6/28/2011,6,2011,Tuesday
